relative_path,filename,dimensions_x_y_z,triangles,candidate_categories
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/plate_food_B.gltf,plate_food_B.gltf,0.971 x 0.971 x 0.236,306,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/plate_small.gltf,plate_small.gltf,0.485 x 0.485 x 0.129,120,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/plate_stack.gltf,plate_stack.gltf,0.997 x 1.002 x 0.564,360,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/rubble_half.gltf,rubble_half.gltf,4.0 x 3.0 x 3.5,390,ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/rubble_large.gltf,rubble_large.gltf,8.129 x 3.183 x 3.496,788,ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/shelf_large.gltf,shelf_large.gltf,2.0 x 0.5 x 0.45,76,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/shelf_small.gltf,shelf_small.gltf,1.0 x 0.5 x 0.4,60,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/shelf_small_candles.gltf,shelf_small_candles.gltf,1.0 x 0.5 x 0.994,231,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/shelves.gltf,shelves.gltf,2.0 x 0.5 x 1.95,152,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs.gltf,stairs.gltf,5.0 x 4.0 x 5.1,358,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_long.gltf,stairs_long.gltf,5.0 x 8.0 x 5.1,442,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_long_modular_center.gltf,stairs_long_modular_center.gltf,2.0 x 8.0 x 4.0,54,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_long_modular_left.gltf,stairs_long_modular_left.gltf,1.5 x 8.0 x 5.1,248,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_long_modular_right.gltf,stairs_long_modular_right.gltf,1.5 x 8.0 x 5.1,248,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_modular_center.gltf,stairs_modular_center.gltf,2.0 x 4.0 x 4.0,54,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_modular_left.gltf,stairs_modular_left.gltf,1.5 x 4.0 x 5.1,206,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_modular_right.gltf,stairs_modular_right.gltf,1.5 x 4.0 x 5.1,206,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_narrow.gltf,stairs_narrow.gltf,4.0 x 4.0 x 5.1,358,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_wall_left.gltf,stairs_wall_left.gltf,4.0 x 5.0 x 5.1,574,walls; stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_wall_right.gltf,stairs_wall_right.gltf,4.0 x 5.0 x 5.1,574,walls; stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_walled.gltf,stairs_walled.gltf,5.0 x 4.0 x 4.0,790,walls; stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_wide.gltf,stairs_wide.gltf,7.0 x 4.0 x 5.1,358,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_wood.gltf,stairs_wood.gltf,3.3 x 6.0 x 4.05,296,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stairs_wood_decorated.gltf,stairs_wood_decorated.gltf,3.3 x 6.0 x 4.05,2537,stairs
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/stool.gltf,stool.gltf,0.75 x 0.75 x 0.5,172,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/sword_shield.gltf,sword_shield.gltf,2.232 x 0.336 x 1.667,542,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/sword_shield_broken.gltf,sword_shield_broken.gltf,1.426 x 0.336 x 1.962,396,ruins
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/sword_shield_gold.gltf,sword_shield_gold.gltf,2.232 x 0.336 x 1.667,542,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long.gltf,table_long.gltf,2.0 x 4.0 x 1.0,280,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long_broken.gltf,table_long_broken.gltf,2.409 x 4.405 x 1.266,550,ruins; props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long_decorated_A.gltf,table_long_decorated_A.gltf,2.059 x 4.0 x 1.886,1961,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long_decorated_C.gltf,table_long_decorated_C.gltf,2.0 x 4.025 x 2.768,3499,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long_tablecloth.gltf,table_long_tablecloth.gltf,2.0 x 4.0 x 1.0,354,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_long_tablecloth_decorated_A.gltf,table_long_tablecloth_decorated_A.gltf,2.059 x 4.0 x 1.886,2035,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_medium.gltf,table_medium.gltf,2.0 x 2.0 x 1.0,256,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_medium_broken.gltf,table_medium_broken.gltf,2.277 x 2.428 x 0.972,247,ruins; props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_medium_decorated_A.gltf,table_medium_decorated_A.gltf,2.0 x 2.0 x 1.886,1186,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_medium_tablecloth.gltf,table_medium_tablecloth.gltf,2.0 x 2.0 x 1.0,270,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_medium_tablecloth_decorated_B.gltf,table_medium_tablecloth_decorated_B.gltf,2.0 x 2.0 x 1.886,1200,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_small.gltf,table_small.gltf,1.0 x 1.0 x 1.0,192,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_small_decorated_A.gltf,table_small_decorated_A.gltf,1.039 x 1.211 x 1.621,986,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/table_small_decorated_B.gltf,table_small_decorated_B.gltf,1.013 x 1.0 x 2.157,1576,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/torch.gltf,torch.gltf,0.55 x 0.55 x 1.042,216,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/torch_lit.gltf,torch_lit.gltf,0.55 x 0.55 x 1.126,270,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/torch_mounted.gltf,torch_mounted.gltf,0.55 x 0.616 x 1.062,278,
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_large_A.gltf,trunk_large_A.gltf,1.5 x 1.3 x 1.0,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_large_B.gltf,trunk_large_B.gltf,1.5 x 1.3 x 1.0,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_large_C.gltf,trunk_large_C.gltf,1.5 x 1.3 x 1.0,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_medium_A.gltf,trunk_medium_A.gltf,0.953 x 0.875 x 0.726,148,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_medium_B.gltf,trunk_medium_B.gltf,0.953 x 0.875 x 0.726,148,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_medium_C.gltf,trunk_medium_C.gltf,0.953 x 0.875 x 0.726,148,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_small_A.gltf,trunk_small_A.gltf,0.675 x 0.583 x 0.484,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_small_B.gltf,trunk_small_B.gltf,0.675 x 0.583 x 0.484,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/trunk_small_C.gltf,trunk_small_C.gltf,0.675 x 0.583 x 0.484,204,props
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall.gltf,wall.gltf,4.0 x 1.0 x 4.0,494,walls
KayKit_Dungeon_Pack_1.1_FREE/Assets/gltf/wall_arched.gltf,wall_arched.gltf,4.0 x 1.0 x 4.0,724,walls; gates
